instance,policy,budget,seed,depth,backend,anchor_gap,incumbent_gap
rail507,hybrid_best_bound_depth,900,1,13,plain,-0.004444915072623979,3.028735632183908
rail507,hybrid_best_bound_depth,900,1,14,plain,-0.0040862508552845025,2.9885057471264367
rail507,hybrid_best_bound_depth,900,1,17,plain,-0.0012940257253830098,2.954022988505747
rail507,hybrid_best_bound_depth,900,1,18,plain,-0.0005119934464838759,2.9310344827586206
rail507,hybrid_best_bound_depth,900,1,20,plain,0.0004257130693915691,2.9022988505747125
rail507,hybrid_best_bound_depth,900,1,21,plain,0.0012881490289337752,2.8735632183908044
rail507,hybrid_best_bound_depth,900,1,23,plain,0.001738454616108112,2.8333333333333335
rail507,hybrid_best_bound_depth,900,1,25,plain,0.004254366323331378,2.8275862068965516
rail507,hybrid_best_bound_depth,900,1,27,plain,0.005500429435520527,2.7988505747126435
rail507,hybrid_best_bound_depth,900,1,28,,0.005500429435520527,0.005747126436781609
rail507,hybrid_best_bound_depth,900,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,hybrid_best_bound_depth,900,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,hybrid_best_bound_depth,900,2,5,plain,-0.010433104909864873,3.293103448275862
rail507,hybrid_best_bound_depth,900,2,6,plain,-0.009983207235944975,3.2873563218390807
rail507,hybrid_best_bound_depth,900,2,8,plain,-0.00847026854542811,3.2528735632183907
rail507,hybrid_best_bound_depth,900,2,9,plain,-0.008117397472002475,3.218390804597701
rail507,hybrid_best_bound_depth,900,2,10,plain,-0.007700168843763943,3.1724137931034484
rail507,hybrid_best_bound_depth,900,2,11,plain,-0.007389953963257212,3.1436781609195403
rail507,hybrid_best_bound_depth,900,2,12,plain,-0.006975783600659983,3.1264367816091956
rail507,hybrid_best_bound_depth,900,2,14,plain,-0.0065298357023272245,3.0977011494252875
rail507,hybrid_best_bound_depth,900,2,16,plain,-0.006051702320755356,3.0919540229885056
rail507,hybrid_best_bound_depth,900,2,17,plain,-0.005095585478386838,3.045977011494253
rail507,hybrid_best_bound_depth,900,2,18,plain,-0.00501520058174251,3.0172413793103448
rail507,hybrid_best_bound_depth,900,2,19,plain,-0.0046149928510889,2.9597701149425286
rail507,hybrid_best_bound_depth,900,2,20,plain,-0.004367146347198745,2.913793103448276
rail507,hybrid_best_bound_depth,900,2,21,plain,-0.0039320223962944515,2.8563218390804597
rail507,hybrid_best_bound_depth,900,2,22,plain,-0.0034001791095148756,2.8333333333333335
rail507,hybrid_best_bound_depth,900,2,24,plain,-0.002318925930828382,2.8160919540229883
rail507,hybrid_best_bound_depth,900,2,25,plain,-0.0012811157520545016,2.7701149425287355
rail507,hybrid_best_bound_depth,900,2,26,plain,-0.0009055865876252062,2.7298850574712645
rail507,hybrid_best_bound_depth,900,2,27,plain,-0.00013946992631967228,2.689655172413793
rail507,hybrid_best_bound_depth,900,2,28,plain,0.00036480605804227765,2.6551724137931036
rail507,hybrid_best_bound_depth,900,2,29,plain,0.0007209996850369326,2.6379310344827585
rail507,hybrid_best_bound_depth,900,2,32,plain,0.0022683680912192247,2.6206896551724137
rail507,hybrid_best_bound_depth,900,2,33,plain,0.0028174858765208977,2.574712643678161
rail507,hybrid_best_bound_depth,900,2,34,plain,0.0031216730724116684,2.5632183908045976
rail507,hybrid_best_bound_depth,900,2,35,plain,0.0038592824799722186,2.545977011494253
rail507,hybrid_best_bound_depth,900,2,37,plain,0.004740301968988386,2.4942528735632186
rail507,hybrid_best_bound_depth,900,2,38,plain,0.004898320070733606,2.4827586206896552
rail507,hybrid_best_bound_depth,900,2,39,plain,0.004898320070734259,2.4482758620689653
rail507,hybrid_best_bound_depth,900,2,40,plain,0.004898320070733606,2.3908045977011496
rail507,hybrid_best_bound_depth,900,2,41,plain,0.0059621923536996805,2.3448275862068964
rail507,hybrid_best_bound_depth,900,2,42,plain,0.006751149542170338,2.3160919540229883
rail507,hybrid_best_bound_depth,900,2,43,plain,0.007872161480235193,2.2988505747126435
rail507,hybrid_best_bound_depth,900,2,44,plain,0.008077654086342615,2.2528735632183907
rail507,hybrid_best_bound_depth,900,2,46,plain,0.00940881639303648,2.2126436781609193
rail507,hybrid_best_bound_depth,900,2,48,plain,0.012231063955201781,2.17816091954023
rail507,hybrid_best_bound_depth,900,2,49,plain,0.01320285803044404,2.1551724137931036
rail507,hybrid_best_bound_depth,900,2,50,plain,0.013202858030444202,2.1264367816091956
rail507,hybrid_best_bound_depth,900,2,51,plain,0.013202858030444202,2.1206896551724137
rail507,hybrid_best_bound_depth,900,2,55,plain,0.016347381864623676,0.017241379310344827
rail507,learned_portfolio,10,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,learned_portfolio,10,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,learned_portfolio,10,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,learned_portfolio,10,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,learned_portfolio,10,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,learned_portfolio,10,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,learned_portfolio,10,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,learned_portfolio,10,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,learned_portfolio,300,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,learned_portfolio,300,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,learned_portfolio,300,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,learned_portfolio,300,0,5,plain,-0.009581392280739237,3.2413793103448274
rail507,learned_portfolio,300,0,6,plain,-0.009504210996763194,3.2298850574712645
rail507,learned_portfolio,300,0,7,plain,-0.008554284151003998,3.1954022988505746
rail507,learned_portfolio,300,0,8,plain,-0.007311736960494092,3.189655172413793
rail507,learned_portfolio,300,0,8,plain,-0.00806773523358052,3.1839080459770117
rail507,learned_portfolio,300,0,10,plain,-0.007737544250437819,3.17816091954023
rail507,learned_portfolio,300,0,11,plain,-0.006681732678218778,3.1436781609195403
rail507,learned_portfolio,300,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,learned_portfolio,300,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,learned_portfolio,300,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,learned_portfolio,300,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,learned_portfolio,300,1,5,plain,-0.008293630095671009,3.2413793103448274
rail507,learned_portfolio,300,1,6,plain,-0.008190803184106862,3.2011494252873565
rail507,learned_portfolio,300,1,7,plain,-0.008190803184106699,3.1551724137931036
rail507,learned_portfolio,300,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,learned_portfolio,300,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,learned_portfolio,300,2,2,plain,-0.01022784212947798,3.2873563218390807
rail507,learned_portfolio,300,2,3,plain,-0.010192535562065418,3.2701149425287355
rail507,learned_portfolio,300,2,2,plain,-0.010656925334187193,3.2586206896551726
rail507,learned_portfolio,300,2,6,plain,-0.008972280052692495,3.235632183908046
rail507,learned_portfolio,300,2,7,plain,-0.009813725645243325,3.1954022988505746
rail507,learned_portfolio,300,2,8,plain,-0.008071715453964423,3.160919540229885
rail507,learned_portfolio,300,2,9,plain,-0.006836850044155019,3.1264367816091956
rail507,learned_portfolio,300,2,11,plain,-0.005414080064562458,3.1206896551724137
rail507,learned_portfolio,300,2,10,plain,-0.0066031836977934605,3.1091954022988504
rail507,learned_portfolio,300,2,12,plain,-0.004539208356199009,3.0977011494252875
rail507,learned_portfolio,300,2,13,plain,-0.00398959109632731,3.0402298850574714
rail507,learned_portfolio,60,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,learned_portfolio,60,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,learned_portfolio,60,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,learned_portfolio,60,0,5,plain,-0.009581392280739237,3.2413793103448274
rail507,learned_portfolio,60,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,learned_portfolio,60,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,learned_portfolio,60,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,learned_portfolio,60,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,learned_portfolio,60,1,5,plain,-0.008293630095671009,3.2413793103448274
rail507,learned_portfolio,60,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,learned_portfolio,60,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,learned_portfolio,60,2,2,plain,-0.01022784212947798,3.2873563218390807
rail507,learned_portfolio,60,2,3,plain,-0.010192535562065418,3.2701149425287355
rail507,learned_portfolio,60,2,2,plain,-0.010656925334187193,3.2586206896551726
rail507,learned_portfolio,60,2,6,plain,-0.008972280052692495,3.235632183908046
rail507,learned_portfolio,900,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,learned_portfolio,900,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,learned_portfolio,900,0,2,plain,-0.009812895983631555,3.264367816091954
rail507,learned_portfolio,900,0,5,plain,-0.009581392280739237,3.2413793103448274
rail507,learned_portfolio,900,0,6,plain,-0.009504210996763194,3.2298850574712645
rail507,learned_portfolio,900,0,7,plain,-0.008554284151003998,3.1954022988505746
rail507,learned_portfolio,900,0,8,plain,-0.007311736960494092,3.189655172413793
rail507,learned_portfolio,900,0,8,plain,-0.00806773523358052,3.1839080459770117
rail507,learned_portfolio,900,0,10,plain,-0.007737544250437819,3.17816091954023
rail507,learned_portfolio,900,0,11,plain,-0.006681732678218778,3.1436781609195403
rail507,learned_portfolio,900,0,12,plain,-0.006256342901792124,3.1149425287356323
rail507,learned_portfolio,900,0,13,plain,-0.0075562991453932745,3.086206896551724
rail507,learned_portfolio,900,0,12,plain,-0.00509188849919505,3.0632183908045976
rail507,learned_portfolio,900,0,13,plain,-0.004628801369103359,3.028735632183908
rail507,learned_portfolio,900,0,14,plain,-0.0035140634176643835,2.9942528735632186
rail507,learned_portfolio,900,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,learned_portfolio,900,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,learned_portfolio,900,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,learned_portfolio,900,1,3,plain,-0.008988539399260635,3.2758620689655173
rail507,learned_portfolio,900,1,5,plain,-0.008293630095671009,3.2413793103448274
rail507,learned_portfolio,900,1,6,plain,-0.008190803184106862,3.2011494252873565
rail507,learned_portfolio,900,1,7,plain,-0.008190803184106699,3.1551724137931036
rail507,learned_portfolio,900,1,11,plain,-0.00499035161345806,3.1149425287356323
rail507,learned_portfolio,900,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,learned_portfolio,900,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,learned_portfolio,900,2,2,plain,-0.01022784212947798,3.2873563218390807
rail507,learned_portfolio,900,2,3,plain,-0.010192535562065418,3.2701149425287355
rail507,learned_portfolio,900,2,2,plain,-0.010656925334187193,3.2586206896551726
rail507,learned_portfolio,900,2,6,plain,-0.008972280052692495,3.235632183908046
rail507,learned_portfolio,900,2,7,plain,-0.009813725645243325,3.1954022988505746
rail507,learned_portfolio,900,2,8,plain,-0.008071715453964423,3.160919540229885
rail507,learned_portfolio,900,2,9,plain,-0.006836850044155019,3.1264367816091956
rail507,learned_portfolio,900,2,11,plain,-0.005414080064562458,3.1206896551724137
rail507,learned_portfolio,900,2,10,plain,-0.0066031836977934605,3.1091954022988504
rail507,learned_portfolio,900,2,12,plain,-0.004539208356199009,3.0977011494252875
rail507,learned_portfolio,900,2,13,plain,-0.00398959109632731,3.0402298850574714
rail507,learned_portfolio,900,2,14,plain,-0.003285704308599511,3.0057471264367814
rail507,learned_portfolio,900,2,15,plain,-0.002633615795752508,2.9770114942528734
rail507,learned_portfolio,900,2,16,plain,-0.0018206989622602178,2.942528735632184
rail507,learned_portfolio,900,2,17,plain,-0.0010130597929433854,2.896551724137931
rail507,learned_portfolio,900,2,20,plain,-0.0010130597929435487,2.8735632183908044
rail507,learned_portfolio,900,2,21,plain,-0.00033739913467062334,2.8505747126436782
rail507,learned_portfolio,900,2,20,plain,0.0004514289705286564,2.8448275862068964
rail507,learned_portfolio,900,2,21,plain,0.0007406852320797101,2.810344827586207
rail507,random_uniform,10,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,random_uniform,10,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,random_uniform,10,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,random_uniform,10,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,random_uniform,300,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,random_uniform,300,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,random_uniform,300,0,4,plain,-0.010046736166165094,3.264367816091954
rail507,random_uniform,300,0,9,plain,-0.009837436142216292,3.2586206896551726
rail507,random_uniform,300,0,10,plain,-0.009837436142215966,3.2126436781609193
rail507,random_uniform,300,0,5,plain,-0.010045650325105729,3.206896551724138
rail507,random_uniform,300,0,11,plain,-0.00961873455577691,3.160919540229885
rail507,random_uniform,300,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,random_uniform,300,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,random_uniform,300,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,random_uniform,300,1,3,plain,-0.010139198942553173,3.264367816091954
rail507,random_uniform,300,1,4,plain,-0.010139198942552682,3.2298850574712645
rail507,random_uniform,300,1,5,plain,-0.00939670979904583,3.218390804597701
rail507,random_uniform,300,1,6,plain,-0.009322139675520112,3.206896551724138
rail507,random_uniform,300,1,7,plain,-0.00921429384497832,3.1839080459770117
rail507,random_uniform,300,1,8,plain,-0.009587870759107133,3.1666666666666665
rail507,random_uniform,300,1,9,plain,-0.009180285176411097,3.1206896551724137
rail507,random_uniform,300,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,random_uniform,300,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,random_uniform,300,2,2,plain,-0.01022784212947798,3.2873563218390807
rail507,random_uniform,300,2,3,plain,-0.010192535562065418,3.2701149425287355
rail507,random_uniform,300,2,4,plain,-0.009853139036052469,3.2241379310344827
rail507,random_uniform,300,2,6,plain,-0.00916496252052384,3.218390804597701
rail507,random_uniform,300,2,7,plain,-0.008878722409743214,3.17816091954023
rail507,random_uniform,300,2,9,plain,-0.008535841609968472,3.160919540229885
rail507,random_uniform,300,2,10,plain,-0.007954896873091349,3.1149425287356323
rail507,random_uniform,300,2,11,plain,-0.00684433532342612,3.0804597701149423
rail507,random_uniform,300,2,11,plain,-0.007053404041993412,3.074712643678161
rail507,random_uniform,300,2,13,plain,-0.00607216297347247,3.0114942528735633
rail507,random_uniform,60,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,random_uniform,60,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,random_uniform,60,0,4,plain,-0.010046736166165094,3.264367816091954
rail507,random_uniform,60,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,random_uniform,60,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,random_uniform,60,1,2,plain,-0.009469366292525015,3.3045977011494254
rail507,random_uniform,60,1,3,plain,-0.010139198942553173,3.264367816091954
rail507,random_uniform,60,1,4,plain,-0.010139198942552682,3.2298850574712645
rail507,random_uniform,60,2,0,plain,-0.010657662778455113,3.3275862068965516
rail507,random_uniform,60,2,1,plain,-0.010656925334186704,3.3045977011494254
rail507,random_uniform,60,2,2,plain,-0.01022784212947798,3.2873563218390807
rail507,random_uniform,60,2,3,plain,-0.010192535562065418,3.2701149425287355
rail507,random_uniform,60,2,4,plain,-0.009853139036052469,3.2241379310344827
rail507,random_uniform,60,2,6,plain,-0.00916496252052384,3.218390804597701
rail507,random_uniform,60,2,7,plain,-0.008878722409743214,3.17816091954023
rail507,random_uniform,900,0,0,plain,-0.010657662778454296,3.3275862068965516
rail507,random_uniform,900,0,1,plain,-0.010227842129478306,3.2873563218390807
rail507,random_uniform,900,0,4,plain,-0.010046736166165094,3.264367816091954
rail507,random_uniform,900,0,9,plain,-0.009837436142216292,3.2586206896551726
rail507,random_uniform,900,0,10,plain,-0.009837436142215966,3.2126436781609193
rail507,random_uniform,900,0,5,plain,-0.010045650325105729,3.206896551724138
rail507,random_uniform,900,0,11,plain,-0.00961873455577691,3.160919540229885
rail507,random_uniform,900,0,12,plain,-0.008863395020631548,3.1551724137931036
rail507,random_uniform,900,0,14,plain,-0.009266360931484929,3.1494252873563218
rail507,random_uniform,900,1,0,plain,-0.010657662778455276,3.3275862068965516
rail507,random_uniform,900,1,1,plain,-0.01019278544262778,3.310344827586207
rail507,random_uniform,900,1,2,plain,-0.009469366292525015,3.3045977011494254
